name,country,categories,near_station,Address,empty_slots,free_bikes,latitude,longitude,timestamp,Unique ID
Le 147,FR,"[{'id': 10045, 'name': 'Pool Hall', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/billiards_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13347, 'name': 'Tapas Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",00106 - BRIENNE - PASSERELLE,99 ALL DE BRIENNE,9,12,43.6084221115685,1.42386687477895,2022-12-05T00:29:57.105000Z,106
The George and Dragon,FR,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00030 - PLACE ANATOLE FRANCE,40 PL ANATOLE FRANCE,13,12,43.60629527233212,1.438224999266949,2022-12-05T00:29:57.105000Z,30
Planète Rock,FR,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",00170 - ROUTE D'ALBI - NICOL,FACE 163 CHE NICOL,9,7,43.6356665121282,1.4641481384508,2022-12-05T00:29:57.106000Z,170
Tea Room,FR,"[{'id': 13036, 'name': 'Tea Room', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tearoom_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00274 - GALLIENI,FACE 296 RTE DE SEYSSES / HALTE SNCF GALLIENI - CANCEROPOLE,8,9,43.574,1.41954,2022-12-05T00:29:57.107000Z,274
Le Père Peinard,FR,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",00123 - CHAUSSAS - EMBOUCHURE,1 RUE DE CHAUSSAS,15,8,43.6149246511755,1.43288072066524,2022-12-05T00:29:57.107000Z,123
Amorino,FR,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00006 - LOIS,10 RUE DES LOIS,7,11,43.605203861406,1.44210144576893,2022-12-05T00:29:57.108000Z,6
Restaurant les Brochettes,FR,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13026, 'name': 'BBQ Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",00009 - MAILLART - ROQUEMAUREL,RUE ROQUEMAUREL / ANGLE 3 RUE ANNE FRANCK,16,2,43.5959827340129,1.41021417917972,2022-12-05T00:29:57.110000Z,9
Le Père Peinard,FR,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",00097 - RAYMOND IV,FACE AU 66 RUE RAYMOND IV,19,2,43.6124358815605,1.45147664662089,2022-12-05T00:29:57.111000Z,97
Le Café Cerise,FR,"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00049 - COUTELIER - METZ,52 RUE DES COUTELIERS,1,15,43.599589544431005,1.441434965295236,2022-12-05T00:29:57.111000Z,49
Restaurant les Brochettes,FR,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13026, 'name': 'BBQ Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",00191 - RUE DU 14 JUILLET - ROUTE DE SAINT-SIMON,395 ROUTE DE SAINT SIMON,4,14,43.5899849938932,1.41518378561974,2022-12-05T00:29:57.112000Z,191
Breughel l'ancien,FR,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}]",00052 - DUPORTAL - CITE ADMIN.,39 BD ARMAND DUPORTAL,8,13,43.6086474542151,1.43465009606282,2022-12-05T00:29:57.112000Z,52
Connexion Live,FR,"[{'id': 10039, 'name': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}}, {'id': 13011, 'name': 'Gay Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00019 - CARNOT - SEPT TROUBADOURS,1 RUE DES 7 TROUBADOURS,12,11,43.605575920072,1.44907202261787,2022-12-05T00:29:57.113000Z,19
Amorino,FR,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00013 - LOIS - ESQUILE,1 RUE DE L ESQUILE,4,11,43.6062131819025,1.44133107759038,2022-12-05T00:29:57.114000Z,13
Le Bijou,FR,"[{'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}, {'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13152, 'name': 'Brasserie', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",00129 - CROIX DE PIERRE,2 BD DEODAT DE SEVERAC,1,15,43.58588,1.4278,2022-12-05T00:29:57.115000Z,129
Cafe de l'Espace Job,FR,"[{'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}]",00287 - STADE ERNEST-WALLON - STADE TOULOUSAIN,114 RUE DES TROENES / ANGLE STADE ERNEST WALLON,17,13,43.62067,1.41521,2022-12-05T00:29:57.115000Z,287
Le Mojito,FR,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}]",00212 - CHAUMIERE - CHIRAC,RUE DE LA CHAUMIERE / 50 M APRES RD-PT DU CAPITAINE DREYFUS,17,0,43.6152273741083,1.46537612503241,2022-12-05T00:29:57.116000Z,212
Dubliner's,FR,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",00158 - URSS - SAINT-THOMAS D'AQUIN,57 AV DE L'URSS,8,12,43.5807954613388,1.44913573858459,2022-12-05T00:29:57.122000Z,158
Bikutsi de Toulouse,FR,"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00168 - PLACE BILA - ROUTE D'ALBI,FACE 3 PL BILA,19,1,43.6265098133531,1.45893020788762,2022-12-05T00:29:57.122000Z,168
TCMS Football Club,FR,"[{'id': 18064, 'name': 'Soccer Field', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_', 'suffix': '.png'}}]",00179 - CASSAING - PLANA,5 CH CASSAING,3,14,43.6168026524186,1.4735051610083,2022-12-05T00:29:57.123000Z,179
Le P'tit Salon,FR,"[{'id': 13036, 'name': 'Tea Room', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tearoom_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00204 - PLACE ROGER ARNAUD,PL ROGER ARNAUD,7,11,43.5867791429487,1.46316404579227,2022-12-05T00:29:57.124000Z,204
Café 80,FR,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}, {'id': 13152, 'name': 'Brasserie', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",00249 - CROIX-DAURADE,147 RTE D'ALBI,10,9,43.6381289958261,1.46521198710394,2022-12-05T00:29:57.125000Z,249
De Danu,FR,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00015 - PONT MONTAUDRAN,FACE AU 5 PORT SAINT-SAUVEUR,12,8,43.59642,1.4565,2022-12-05T00:29:57.129000Z,15
La Pelouse Interdite,FR,"[{'id': 13011, 'name': 'Gay Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_', 'suffix': '.png'}}, {'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",00247 - LAUNAGUET - AUDIBERT,FACE 112 RTE DE LAUNAGUET,8,10,43.6367749587921,1.43923013550861,2022-12-05T00:29:57.129000Z,247
Le Mojito,FR,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}]",00134 - EGLISE BONNEFOY,8 ALLEE DE L'EGLISE BONNEFOY,3,16,43.6189409438153,1.45665875490709,2022-12-05T00:29:57.130000Z,134
Dubliner's,FR,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",00112 - PLACE RUSSELL - BRANLY,47 ALLEE BRANLY,1,19,43.5852668401728,1.4529365149254,2022-12-05T00:29:57.131000Z,112
Vasco le Gamma,FR,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13152, 'name': 'Brasserie', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}, {'id': 13347, 'name': 'Tapas Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",00076 - REPUBLIQUE - PL. OLIVIER,34 RUE DE LA REPUBLIQUE,2,20,43.5984949088346,1.43518155709792,2022-12-05T00:29:57.131000Z,76
La Centrale,FR,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}, {'id': 13347, 'name': 'Tapas Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",00190 - ESPAGNE - LES OUSTALOUS,39 RTE D'ESPAGNE,18,2,43.5782753633891,1.42391602250652,2022-12-05T00:29:57.132000Z,190
Casino Barrière de Toulouse,FR,"[{'id': 10008, 'name': 'Casino', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/casino_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00241 - ESPAGNE - CHARPENTIER,57 RTE D'ESPAGNE,15,5,43.5745765451364,1.42443256467288,2022-12-05T00:29:57.133000Z,241
La Pelouse Interdite,FR,"[{'id': 13011, 'name': 'Gay Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_', 'suffix': '.png'}}, {'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",00253 - ETATS-UNIS - ROBERT,FACE 74 AV DES ETATS-UNIS (GARAGE RENAULT TOULOUSE),19,1,43.6319121122554,1.43168347755474,2022-12-05T00:29:57.133000Z,253
Breughel l'ancien,FR,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}]",00089 - ESP COMPANS-CAFFARELLI,1 ESP COMPANS-CAFFARELLI,15,7,43.6110369152182,1.43662875902823,2022-12-05T00:29:57.134000Z,89
De Danu,FR,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00100 - PORT SAINT-SAUVEUR,16 ALL PAUL SABATIER,19,1,43.5969740670504,1.4556740427761,2022-12-05T00:29:57.135000Z,100
O'club,FR,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00215 - METRO ARGOULETS,FACE 8 RUE DE GAILLAC,12,8,43.623814424096544,1.475849028782433,2022-12-05T00:29:57.135000Z,215
Breughel l'ancien,FR,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}]",00054 - CHAINE,10 RUE DE LA CHAINE,8,9,43.60842033750804,1.439762556768512,2022-12-05T00:29:57.136000Z,54
TCMS Football Club,FR,"[{'id': 18064, 'name': 'Soccer Field', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_', 'suffix': '.png'}}]",00180 - PLACE DE SOUPETARD,3 PLACE DE SOUPETARD,8,10,43.6122515815792,1.47765639323401,2022-12-05T00:29:57.137000Z,180
La Pergola,FR,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13152, 'name': 'Brasserie', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",00277 - ZAMENHOF,10/12 RUE ZAMENHOF,7,11,43.58549,1.37708,2022-12-05T00:29:57.138000Z,277
La Comédie,FR,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13152, 'name': 'Brasserie', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",00214 - CASTRES - ACHIARY,48 AV DE CASTRES,16,1,43.6007954403134,1.47366063189684,2022-12-05T00:29:57.138000Z,214
De Danu,FR,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00114 - MONTPLAISIR - CANAL,8 BD MONPLAISIR,18,2,43.5923910122271,1.45800786139055,2022-12-05T00:29:57.139000Z,114
Fat Cat,FR,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}]",00002 - LAFAYETTE,21 RUE LAFAYETTE,12,12,43.60485265221502,1.445285876671779,2022-12-05T00:29:57.140000Z,2
Le P'tit Salon,FR,"[{'id': 13036, 'name': 'Tea Room', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tearoom_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00199 - DELTOUR - RIEUX,4 BD DELTOUR,18,4,43.591528310013615,1.470276283956405,2022-12-05T00:29:57.140000Z,199
Villa Garden,FR,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00223 - ENAC,7 AV EDOUARD BELIN ANGLE AV ROCHE RD-PT GUY DU MERLE,18,4,43.5651043005754,1.47834074103018,2022-12-05T00:29:57.141000Z,223
Dubliner's,FR,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",00164 - BEDOUCE - SAOUZELONG,FACE 79 AV ALBERT BEDOUCE,3,17,43.5797254327437,1.46009442602239,2022-12-05T00:29:57.141000Z,164
Chez Tonton,FR,"[{'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",00051 - DUPORTAL - BRIENNE,1 BD ARMAND DUPORTAL,7,11,43.6050356887458,1.43484323578632,2022-12-05T00:29:57.142000Z,51
London Town,FR,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00010 - PLACE ESQUIROL,15 PL ETIENNE ESQUIROL,44,0,43.6003776908545,1.44544233356215,2022-12-05T00:29:57.143000Z,10
Les Délices de Saturnin,FR,"[{'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13036, 'name': 'Tea Room', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tearoom_', 'suffix': '.png'}}, {'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",00035 - PLACE JEANNE D'ARC,1 RUE RAYMOND IV,10,15,43.60964,1.4469,2022-12-05T00:29:57.143000Z,35
Restaurant les Brochettes,FR,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13026, 'name': 'BBQ Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",00250 - 11 NOVEMBRE,RUE DU 11 NOVEMBRE FACE 45 RUE DU 14 JUILLET,9,9,43.5930975342926,1.41442863594639,2022-12-05T00:29:57.144000Z,250
London Town,FR,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00045 - OZENNE,10 RUE THEODORE OZENNE,15,4,43.596327873693475,1.447014394243565,2022-12-05T00:29:57.145000Z,45
Chez Tonton,FR,"[{'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",00083 - SEJOURNE - AMIDONNIERS,2 AV PAUL SEJOURNE,0,17,43.6055917312578,1.42825385189699,2022-12-05T00:29:57.145000Z,83
London Town,FR,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00047 - NAZARETH - LANGUEDOC,12 RUE DU LANGUEDOC,29,1,43.5954617575877,1.44553144517134,2022-12-05T00:29:57.146000Z,47
De Danu,FR,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",00044 - PALAIS NIEL,1 ALL FORAIN FRANCOIS VERDIER,17,5,43.59800264157314,1.45174992410964,2022-12-05T00:29:57.147000Z,44
